iter	Passed	Remaining
346	3015	5675
347	3024	5666
348	3033	5658
349	3043	5652
350	3053	5645
351	3061	5636
352	3070	5627
353	3079	5620
354	3088	5612
355	3097	5604
356	3106	5595
357	3115	5586
358	3123	5577
359	3131	5567
360	3139	5557
361	3148	5548
362	3156	5538
363	3164	5528
364	3171	5518
365	3180	5508
366	3188	5499
367	3197	5490
368	3205	5481
369	3214	5472
370	3222	5463
371	3231	5454
372	3240	5447
373	3250	5439
374	3258	5430
375	3267	5421
376	3275	5413
377	3285	5405
378	3294	5397
379	3304	5391
380	3312	5381
381	3320	5372
382	3328	5362
383	3338	5354
384	3347	5346
385	3356	5338
386	3364	5329
387	3372	5320
388	3381	5311
389	3390	5303
390	3400	5297
391	3411	5291
392	3420	5283
393	3430	5275
394	3442	5273
395	3454	5268
396	3463	5260
397	3472	5253
398	3483	5247
399	3492	5238
400	3500	5228
401	3508	5219
402	3516	5209
403	3524	5199
404	3532	5189
405	3540	5179
406	3548	5169
407	3556	5160
408	3563	5149
409	3571	5139
410	3580	5131
411	3589	5122
412	3597	5112
413	3605	5103
414	3614	5094
415	3622	5085
416	3631	5076
417	3642	5071
418	3653	5065
419	3662	5057
420	3671	5048
421	3679	5040
422	3688	5031
423	3697	5022
424	3705	5012
425	3715	5006
426	3726	5001
427	3735	4991
428	3743	4982
429	3751	4972
430	3759	4962
431	3769	4955
432	3779	4948
433	3789	4941
434	3799	4935
435	3808	4926
436	3817	4918
437	3826	4909
438	3835	4901
439	3850	4900
440	3859	4892
441	3871	4887
442	3880	4879
443	3889	4870
444	3898	4862
445	3907	4853
446	3916	4844
447	3924	4836
448	3933	4827
449	3942	4818
450	3951	4809
451	3959	4800
452	3968	4792
453	3980	4787
454	3992	4781
455	4001	4774
456	4011	4765
457	4020	4757
458	4030	4749
459	4039	4741
460	4051	4737
461	4064	4733
462	4076	4728
463	4085	4719
464	4094	4710
465	4103	4702
466	4112	4693
467	4122	4685
468	4130	4676
469	4143	4672
470	4154	4666
471	4165	4659
472	4173	4650
473	4183	4642
474	4191	4633
475	4200	4624
476	4209	4615
477	4217	4606
478	4226	4596
479	4234	4587
480	4245	4580
481	4254	4571
482	4262	4563
483	4271	4554
484	4280	4544
485	4289	4536
486	4297	4526
487	4306	4518
488	4315	4509
489	4324	4500
490	4332	4491
491	4341	4482
492	4350	4473
493	4359	4465
494	4368	4456
495	4377	4448
496	4387	4440
497	4395	4430
498	4404	4421
499	4414	4414
500	4422	4405
501	4431	4395
502	4439	4386
503	4450	4380
504	4459	4371
505	4468	4362
506	4476	4352
507	4485	4344
508	4494	4335
509	4503	4326
510	4511	4317
511	4519	4307
512	4527	4297
513	4535	4288
514	4543	4278
515	4550	4268
516	4558	4259
517	4566	4249
518	4574	4239
519	4582	4230
520	4591	4221
521	4599	4211
522	4608	4202
523	4616	4193
524	4625	4185
525	4634	4176
526	4643	4167
527	4657	4163
528	4666	4154
529	4675	4146
530	4684	4137
531	4693	4128
532	4702	4119
533	4710	4110
534	4718	4101
535	4726	4091
536	4734	4082
537	4742	4072
538	4750	4063
539	4758	4053
540	4766	4043
541	4774	4034
542	4782	4025
543	4793	4018
544	4804	4010
545	4812	4001
546	4821	3992
547	4830	3983
548	4838	3975
549	4847	3966
550	4860	3960
551	4868	3951
552	4877	3942
553	4887	3934
554	4898	3927
555	4907	3919
556	4917	3911
557	4927	3902
558	4936	3894
559	4945	3885
560	4955	3877
561	4967	3871
562	4980	3866
563	4989	3857
564	5000	3849
565	5009	3841
566	5021	3834
567	5032	3827
568	5042	3819
569	5053	3812
570	5067	3806
571	5076	3798
572	5086	3790
573	5095	3781
574	5104	3772
575	5113	3764
576	5122	3755
577	5131	3746
578	5140	3737
579	5148	3728
580	5157	3719
581	5167	3711
582	5177	3703
583	5188	3695
584	5196	3686
585	5205	3677
586	5214	3668
587	5222	3659
588	5231	3650
589	5239	3641
590	5249	3632
591	5257	3623
592	5270	3617
593	5280	3609
594	5289	3600
595	5298	3591
596	5309	3584
597	5318	3575
598	5330	3568
599	5340	3560
600	5351	3552
601	5360	3544
602	5374	3538
603	5387	3531
604	5400	3525
605	5411	3518
606	5421	3509
607	5430	3501
608	5441	3493
609	5451	3485
610	5461	3477
611	5470	3468
612	5485	3463
613	5494	3454
614	5502	3444
615	5512	3436
616	5521	3427
617	5529	3417
618	5537	3408
619	5545	3399
620	5554	3389
621	5562	3380
622	5570	3370
623	5577	3361
624	5585	3351
625	5594	3342
626	5603	3333
627	5617	3327
628	5626	3318
629	5637	3310
630	5647	3302
631	5657	3294
632	5667	3285
633	5676	3277
634	5691	3271
635	5702	3263
636	5714	3256
637	5723	3247
638	5732	3238
639	5741	3229
640	5750	3220
641	5761	3212
642	5770	3203
643	5779	3194
644	5788	3185
645	5798	3177
646	5807	3168
647	5816	3159
648	5825	3150
649	5834	3141
650	5843	3132
651	5852	3123
652	5861	3114
653	5869	3105
654	5878	3096
655	5895	3091
656	5904	3082
657	5915	3074
658	5925	3065
659	5938	3059
660	5947	3050
661	5956	3041
662	5964	3031
663	5972	3022
664	5980	3012
665	5989	3003
666	5997	2994
667	6006	2985
668	6016	2976
669	6025	2967
670	6034	2958
671	6044	2950
672	6053	2941
673	6063	2932
674	6072	2923
675	6081	2915
676	6091	2906
677	6102	2898
678	6111	2889
679	6119	2879
680	6129	2871
681	6138	2862
682	6147	2853
683	6157	2844
684	6166	2835
685	6182	2829
686	6193	2821
687	6201	2812
688	6210	2803
689	6219	2794
690	6229	2785
691	6238	2776
692	6247	2767
693	6257	2759
694	6266	2750
695	6275	2741
696	6284	2731
697	6297	2724
698	6305	2715
699	6314	2706
700	6323	2697
701	6331	2687
702	6340	2678
703	6348	2669
704	6357	2660
705	6365	2650
706	6374	2641
707	6383	2632
708	6392	2623
709	6407	2617
710	6420	2609
711	6430	2600
712	6438	2591
713	6447	2582
714	6456	2573
715	6464	2564
716	6472	2554
717	6481	2545
718	6490	2536
719	6500	2527
720	6508	2518
721	6517	2509
722	6526	2500
723	6534	2490
724	6542	2481
725	6552	2473
726	6562	2464
727	6572	2455
728	6581	2446
729	6590	2437
730	6600	2428
731	6608	2419
732	6620	2411
733	6629	2402
734	6640	2394
735	6650	2385
736	6658	2376
737	6671	2368
738	6680	2359
739	6693	2351
740	6705	2343
741	6714	2334
742	6726	2326
743	6737	2318
744	6746	2309
745	6758	2301
746	6768	2292
747	6779	2284
748	6791	2275
749	6800	2266
750	6810	2258
751	6820	2249
752	6830	2240
753	6841	2232
754	6850	2223
755	6859	2213
756	6868	2204
757	6877	2195
758	6886	2186
759	6901	2179
760	6910	2170
761	6919	2161
762	6927	2151
763	6936	2142
764	6944	2133
765	6952	2123
766	6960	2114
767	6968	2105
768	6976	2095
769	6985	2086
770	6993	2077
771	7001	2067
772	7009	2058
773	7021	2050
774	7030	2041
775	7040	2032
776	7049	2023
777	7058	2014
778	7066	2004
779	7074	1995
780	7083	1986
781	7093	1977
782	7103	1968
783	7112	1959
784	7121	1950
785	7129	1941
786	7138	1932
787	7147	1922
788	7156	1913
789	7165	1904
790	7173	1895
791	7181	1885
792	7189	1876
793	7197	1867
794	7204	1857
795	7212	1848
796	7223	1839
797	7232	1830
798	7241	1821
799	7249	1812
800	7258	1803
801	7267	1794
802	7276	1785
803	7284	1775
804	7299	1768
805	7307	1758
806	7316	1749
807	7325	1740
808	7335	1731
809	7345	1723
810	7354	1713
811	7365	1705
812	7373	1695
813	7381	1686
814	7390	1677
815	7398	1668
816	7406	1658
817	7414	1649
818	7423	1640
819	7433	1631
820	7442	1622
821	7451	1613
822	7460	1604
823	7468	1595
824	7477	1586
825	7486	1577
826	7497	1568
827	7507	1559
828	7516	1550
829	7525	1541
830	7533	1532
831	7542	1522
832	7550	1513
833	7558	1504
834	7566	1495
835	7574	1485
836	7583	1476
837	7591	1467
838	7599	1458
839	7607	1449
840	7615	1439
841	7624	1430
842	7632	1421
843	7641	1412
844	7650	1403
845	7658	1394
846	7666	1384
847	7675	1375
848	7683	1366
849	7692	1357
850	7703	1348
851	7712	1339
852	7721	1330
853	7729	1321
854	7738	1312
855	7748	1303
856	7757	1294
857	7767	1285
858	7776	1276
859	7784	1267
860	7793	1258
861	7802	1249
862	7810	1239
863	7818	1230
864	7827	1221
865	7836	1212
866	7845	1203
867	7853	1194
868	7862	1185
869	7870	1176
870	7879	1166
871	7888	1157
872	7899	1149
873	7909	1140
874	7917	1131
875	7926	1122
876	7934	1112
877	7943	1103
878	7951	1094
879	7959	1085
880	7967	1076
881	7975	1067
882	7983	1057
883	7991	1048
884	8000	1039
885	8009	1030
886	8017	1021
887	8026	1012
888	8034	1003
889	8043	994
890	8051	985
891	8059	975
892	8068	966
893	8076	957
894	8085	948
895	8094	939
896	8106	930
897	8115	921
898	8126	913
899	8137	904
900	8146	895
901	8156	886
902	8165	877
903	8174	868
904	8183	859
905	8192	849
906	8200	840
907	8209	831
908	8218	822
909	8227	813
910	8236	804
911	8245	795
912	8254	786
913	8263	777
914	8272	768
915	8282	759
916	8291	750
917	8304	741
918	8315	732
919	8324	723
920	8333	714
921	8342	705
922	8350	696
923	8359	687
924	8367	678
925	8375	669
926	8383	660
927	8392	651
928	8400	641
929	8407	632
930	8416	623
931	8425	614
932	8433	605
933	8442	596
934	8452	587
935	8463	578
936	8472	569
937	8482	560
938	8490	551
939	8499	542
940	8512	533
941	8521	524
942	8531	515
943	8540	506
944	8549	497
945	8557	488
946	8565	479
947	8574	470
948	8582	461
949	8590	452
950	8598	443
951	8606	433
952	8614	424
953	8622	415
954	8630	406
955	8639	397
956	8647	388
957	8656	379
958	8664	370
959	8672	361
960	8681	352
961	8689	343
962	8700	334
963	8711	325
964	8722	316
965	8730	307
966	8739	298
967	8747	289
968	8756	280
969	8765	271
970	8773	262
971	8781	252
972	8793	244
973	8803	235
974	8815	226
975	8826	217
976	8836	208
977	8845	198
978	8855	189
979	8863	180
980	8873	171
981	8882	162
982	8890	153
983	8898	144
984	8910	135
985	8919	126
986	8928	117
987	8937	108
988	8946	99
989	8955	90
990	8963	81
991	8972	72
992	8980	63
993	8988	54
994	8997	45
995	9005	36
996	9013	27
997	9021	18
998	9030	9
999	9038	0
