iter	RMSE
763	733.9011065
764	733.857983
765	733.8144431
766	733.7711722
767	733.7281675
768	733.6849149
769	733.6419277
770	733.5989555
771	733.5557358
772	733.512265
773	733.4688414
774	733.4258536
775	733.3827254
776	733.3398116
777	733.2965867
778	733.253642
779	733.2103433
780	733.1671434
781	733.1238685
782	733.0806907
783	733.0375509
784	732.994271
785	732.9511597
786	732.9079089
787	732.8646877
788	732.8215227
789	732.7784009
790	732.7356208
791	732.6925478
792	732.6497356
793	732.6067073
794	732.5637211
795	732.5207575
796	732.4779769
797	732.4350461
798	732.3918502
799	732.3486959
800	732.3058272
801	732.2631707
802	732.2203403
803	732.1776671
804	732.1350105
805	732.0920496
806	732.0494648
807	732.0068332
808	731.9638765
809	731.9209459
810	731.8784018
811	731.8354906
812	731.7926037
813	731.7500565
814	731.7074149
815	731.6649054
816	731.6224005
817	731.5795069
818	731.5368791
819	731.4940629
820	731.4514845
821	731.4086421
822	731.3658668
823	731.323446
824	731.2807471
825	731.2383657
826	731.1959335
827	731.1532646
828	731.1108128
829	731.068474
830	731.0256733
831	730.9833632
832	730.9409328
833	730.8981821
834	730.8556904
835	730.8132585
836	730.7709587
837	730.7283795
838	730.6858396
839	730.643107
840	730.6006459
841	730.5582122
842	730.5155895
843	730.4732119
844	730.4309808
845	730.3886237
846	730.346083
847	730.3035746
848	730.2613548
849	730.2188973
850	730.1766888
851	730.1341424
852	730.0920362
853	730.0495876
854	730.0073077
855	729.9648915
856	729.9224017
857	729.8799537
858	729.8378606
859	729.7957751
860	729.7535848
861	729.7112283
862	729.669194
863	729.6268903
864	729.5846176
865	729.5425457
866	729.500558
867	729.4583482
868	729.4163836
869	729.3744448
870	729.3324112
871	729.2904835
872	729.248296
873	729.2061359
874	729.1640143
875	729.1221157
876	729.0802356
877	729.0381625
878	728.9961716
879	728.9541367
880	728.9121225
881	728.8701511
882	728.828356
883	728.7865701
884	728.7447885
885	728.7029663
886	728.6610395
887	728.6186192
888	728.576709
889	728.5348213
890	728.4927054
891	728.4509591
892	728.4092689
893	728.3669015
894	728.3245751
895	728.282849
896	728.2411494
897	728.1995024
898	728.1578673
899	728.1160841
900	728.0741252
901	728.0325029
902	727.9905733
903	727.9486807
904	727.9070667
905	727.865216
906	727.8236254
907	727.7819638
908	727.7401629
909	727.6983157
910	727.6566957
911	727.6146225
912	727.5730914
913	727.5313031
914	727.4896965
915	727.4480969
916	727.4063683
917	727.3643649
918	727.3228908
919	727.2811781
920	727.2395148
921	727.198013
922	727.1563932
923	727.1148066
924	727.0733689
925	727.0313401
926	726.9897609
927	726.9482154
928	726.9061975
929	726.8646746
930	726.8229682
931	726.7810095
932	726.7396759
933	726.6977613
934	726.6563293
935	726.6144804
936	726.5730815
937	726.5317694
938	726.4904715
939	726.4489315
940	726.4075773
941	726.3658324
942	726.3241322
943	726.2827504
944	726.2410831
945	726.1998164
946	726.1585383
947	726.1171381
948	726.0755496
949	726.0339858
950	725.9926346
951	725.9513888
952	725.9101782
953	725.8686125
954	725.8274122
955	725.7862196
956	725.7447217
957	725.7032087
958	725.6617409
959	725.6206041
960	725.5793809
961	725.5380062
962	725.4964609
963	725.4552844
964	725.4140002
965	725.3726609
966	725.331626
967	725.2905268
968	725.2490637
969	725.2077487
970	725.1664658
971	725.1252277
972	725.0841449
973	725.0430889
974	725.0018883
975	724.96047
976	724.9190753
977	724.8778066
978	724.8368605
979	724.7955014
980	724.7542577
981	724.7132825
982	724.671956
983	724.631012
984	724.5898049
985	724.5485256
986	724.5075269
987	724.4662714
988	724.425098
989	724.3839517
990	724.3428308
991	724.3019256
992	724.2608822
993	724.2197921
994	724.1789961
995	724.1379858
996	724.0967634
997	724.0555871
998	724.0146809
999	723.9736162
